,时间,振次,轴位移,力,变形,围压,孔压,反压
22839,1612.97,161.32,126.3,28.26,17.085,300,242,222
22840,1613.17,161.34,126.3,28.23,17.092,300,242,222
22841,1613.37,161.36,126.4,28.15,17.095,301,242,222
22842,1613.58,161.38,126.4,28.11,17.09,301,242,222
22843,1613.78,161.4,126.4,28.05,17.102,301,242,223
22844,1613.98,161.42,126.4,27.65,17.095,301,242,222
22845,1614.18,161.44,126.4,26.97,17.1,300,242,222
22846,1614.38,161.46,126.4,26.23,17.092,300,242,222
22847,1614.59,161.48,126.4,24.99,17.062,300,241,223
22848,1614.79,161.5,126.3,24.18,17.051,300,242,222
22849,1614.99,161.52,126.3,23.56,17.034000000000002,300,242,223
22850,1615.19,161.54,126.3,22.71,17.017,300,242,222
22851,1615.39,161.56,126.3,21.25,16.965999999999998,300,242,223
22852,1615.6,161.58,126.3,20.55,16.952,300,242,223
22853,1615.8,161.6,126.3,19.95,16.926,299,242,223
22854,1616.0,161.62,126.3,18.65,16.88,299,242,223
22855,1616.2,161.64,126.2,18.0,16.866,300,243,223
22856,1616.4,161.66,126.3,17.51,16.839000000000002,299,242,223
22857,1616.61,161.68,126.2,16.91,16.816,300,242,223
22858,1616.81,161.7,126.2,16.0,16.774,299,243,224
22859,1617.01,161.72,126.1,15.75,16.753,299,243,224
22860,1617.21,161.74,126.2,15.33,16.739,300,243,223
22861,1617.41,161.76,126.1,14.99,16.708,299,243,224
22862,1617.62,161.78,126.1,14.85,16.699,299,243,224
22863,1617.82,161.8,126.1,14.59,16.689,299,243,224
22864,1618.02,161.82,126.1,14.64,16.689,299,244,224
22865,1618.22,161.84,126.1,14.57,16.688,299,243,224
22866,1618.42,161.86,126.1,14.57,16.688,300,243,225
22867,1618.63,161.89,126.1,14.66,16.675,299,244,224
22868,1618.83,161.91,126.1,14.7,16.684,299,244,225
22869,1619.03,161.93,126.1,15.04,16.69,299,244,224
22870,1619.23,161.95,126.1,15.66,16.694000000000003,299,243,224
22871,1619.43,161.97,126.2,16.7,16.715,299,244,224
22872,1619.64,161.99,126.1,17.29,16.732,299,244,224
22873,1619.84,162.01,126.1,18.03,16.77,300,244,224
22874,1620.04,162.03,126.2,18.87,16.799,299,244,224
22875,1620.24,162.05,126.2,20.44,16.859,300,243,224
22876,1620.44,162.07,126.2,21.31,16.882,300,243,224
22877,1620.65,162.09,126.3,21.99,16.925,300,243,223
22878,1620.85,162.11,126.3,23.6,16.971,300,243,223
22879,1621.05,162.13,126.3,24.37,16.996,300,243,223
22880,1621.25,162.15,126.3,24.95,17.006,300,243,223
22881,1621.45,162.17,126.3,25.58,17.034000000000002,300,242,223
22882,1621.66,162.19,126.3,26.63,17.06,300,242,223
22883,1621.86,162.21,126.4,27.14,17.072,300,242,222
22884,1622.06,162.23,126.3,27.42,17.084,301,242,224
22885,1622.26,162.25,126.4,27.99,17.1,300,242,223
22886,1622.46,162.27,126.4,28.18,17.109,300,242,223
22887,1622.67,162.29,126.4,28.27,17.104,300,242,223
22888,1622.87,162.31,126.4,28.32,17.118,301,242,223
22889,1623.07,162.33,126.4,28.19,17.131,300,242,223
22890,1623.27,162.35,126.4,28.18,17.136,300,242,222
22891,1623.47,162.37,126.4,28.22,17.134,301,242,222
22892,1623.68,162.39,126.4,28.05,17.13,301,242,222
22893,1623.88,162.41,126.4,28.06,17.128,301,242,223
22894,1624.08,162.43,126.4,27.65,17.13,300,242,223
22895,1624.28,162.45,126.4,26.19,17.105999999999998,300,242,223
22896,1624.48,162.47,126.4,25.7,17.1,301,242,222
22897,1624.69,162.49,126.4,24.93,17.102999999999998,300,242,222
22898,1624.89,162.51,126.4,24.26,17.082,300,241,222
22899,1625.09,162.53,126.4,22.83,17.043,300,242,222
22900,1625.29,162.55,126.3,21.97,17.023,300,242,223
22901,1625.49,162.57,126.3,21.26,17.005,300,242,222
22902,1625.7,162.59,126.3,19.82,16.967,300,242,223
22903,1625.9,162.61,126.3,19.22,16.926,300,242,224
22904,1626.1,162.63,126.3,18.56,16.909000000000002,299,242,223
22905,1626.3,162.65,126.3,17.33,16.867,299,242,223
22906,1626.5,162.67,126.3,16.88,16.84,300,243,223
22907,1626.71,162.69,126.2,16.41,16.823,299,242,224
22908,1626.91,162.71,126.2,16.04,16.811,299,243,223
22909,1627.11,162.73,126.1,15.39,16.755,299,243,223
22910,1627.31,162.75,126.2,15.09,16.756,300,243,223
22911,1627.51,162.77,126.2,14.96,16.744,299,243,224
22912,1627.72,162.79,126.1,14.74,16.709,299,244,224
22913,1627.92,162.81,126.1,14.61,16.711,299,244,224
22914,1628.12,162.83,126.1,14.52,16.71,299,244,224
22915,1628.32,162.85,126.1,14.54,16.717,299,243,224
22916,1628.52,162.88,126.1,14.67,16.712,299,243,224
22917,1628.73,162.9,126.2,14.69,16.714000000000002,299,244,224
22918,1628.93,162.92,126.1,14.7,16.711,300,243,224
22919,1629.13,162.94,126.2,15.69,16.727,300,244,224
22920,1629.33,162.96,126.1,16.24,16.730999999999998,300,244,224
22921,1629.53,162.98,126.2,16.85,16.739,299,243,224
22922,1629.74,163.0,126.1,17.42,16.771,299,244,224
22923,1629.94,163.02,126.2,18.99,16.828,300,243,224
22924,1630.14,163.04,126.2,19.72,16.866,300,243,224
22925,1630.34,163.06,126.2,20.37,16.897000000000002,299,243,224
22926,1630.54,163.08,126.2,22.18,16.939,300,243,224
22927,1630.75,163.1,126.3,22.85,16.965999999999998,300,243,224
22928,1630.95,163.12,126.3,23.59,16.996,300,243,224
22929,1631.15,163.14,126.3,24.93,17.038,301,243,224
22930,1631.35,163.16,126.4,25.51,17.064,300,242,223
22931,1631.55,163.18,126.3,26.03,17.075,300,242,223
22932,1631.76,163.2,126.3,26.52,17.087,300,242,223
22933,1631.96,163.22,126.4,27.4,17.115,301,242,223
22934,1632.16,163.24,126.3,27.58,17.129,300,242,223
22935,1632.36,163.26,126.4,27.9,17.137,300,242,222
22936,1632.56,163.28,126.4,28.19,17.146,300,242,223
22937,1632.77,163.3,126.5,28.28,17.154,301,241,223
22938,1632.97,163.32,126.4,28.26,17.162,300,242,223
22939,1633.17,163.34,126.4,28.25,17.159000000000002,300,242,223
22940,1633.37,163.36,126.4,28.13,17.160999999999998,301,242,223
22941,1633.57,163.38,126.4,28.12,17.157,300,242,223
22942,1633.78,163.4,126.5,28.04,17.159000000000002,301,241,223
22943,1633.98,163.42,126.4,27.64,17.162,300,242,223
22944,1634.18,163.44,126.4,26.78,17.152,300,242,222
22945,1634.38,163.46,126.4,26.18,17.137,301,242,222
22946,1634.58,163.48,126.5,24.94,17.118,301,241,222
22947,1634.79,163.5,126.4,24.16,17.109,300,242,223
22948,1634.99,163.52,126.4,23.41,17.09,300,242,222
22949,1635.19,163.54,126.4,22.72,17.075,300,242,222
22950,1635.39,163.56,126.4,21.26,17.025,300,241,223
22951,1635.59,163.58,126.3,20.54,17.011,300,242,223
22952,1635.8,163.6,126.3,19.93,16.986,300,242,224
22953,1636.0,163.62,126.4,18.57,16.945999999999998,300,242,223
22954,1636.2,163.64,126.3,17.96,16.92,300,242,223
22955,1636.4,163.66,126.2,17.45,16.908,300,243,223
22956,1636.6,163.68,126.2,16.88,16.867,300,243,223
22957,1636.81,163.7,126.2,16.1,16.835,300,243,223
22958,1637.01,163.72,126.2,15.6,16.817999999999998,299,243,224
22959,1637.21,163.74,126.2,15.5,16.801,299,243,223
22960,1637.41,163.76,126.2,14.81,16.781,300,243,224
22961,1637.61,163.78,126.2,14.76,16.762999999999998,299,243,224
22962,1637.82,163.8,126.2,14.65,16.75,300,243,224
22963,1638.02,163.82,126.2,14.54,16.755,299,243,224
22964,1638.22,163.84,126.1,14.49,16.749000000000002,299,243,225
22965,1638.42,163.87,126.1,14.54,16.744,299,243,224
22966,1638.62,163.89,126.2,14.65,16.736,300,243,224
22967,1638.83,163.91,126.2,14.74,16.744,299,244,224
22968,1639.03,163.93,126.2,15.06,16.745,300,243,224
22969,1639.23,163.95,126.2,15.69,16.754,299,244,224
22970,1639.43,163.97,126.2,16.75,16.783,299,243,224
22971,1639.63,163.99,126.2,17.36,16.8,299,244,224
22972,1639.84,164.01,126.2,18.13,16.838,300,243,224
22973,1640.04,164.03,126.3,18.9,16.858,299,243,224
22974,1640.24,164.05,126.2,20.43,16.922,300,243,224
22975,1640.44,164.07,126.3,21.4,16.95,300,243,224
22976,1640.64,164.09,126.3,22.03,16.980999999999998,300,243,224
22977,1640.85,164.11,126.3,23.59,17.025,300,243,223
22978,1641.05,164.13,126.3,24.26,17.051,300,243,224
22979,1641.25,164.15,126.4,24.96,17.076,300,243,223
22980,1641.45,164.17,126.4,25.71,17.086,301,242,223
22981,1641.65,164.19,126.4,26.63,17.121,301,242,223
22982,1641.86,164.21,126.4,27.05,17.131,300,242,223
22983,1642.06,164.23,126.3,27.3,17.15,300,242,223
22984,1642.26,164.25,126.4,27.97,17.167,300,242,223
22985,1642.46,164.27,126.4,28.04,17.17,300,243,223
22986,1642.66,164.29,126.4,28.18,17.188,300,241,223
22987,1642.87,164.31,126.4,28.27,17.183,300,242,222
22988,1643.07,164.33,126.5,28.32,17.185,300,241,223
22989,1643.27,164.35,126.4,28.23,17.182000000000002,301,242,222
22990,1643.47,164.37,126.4,28.22,17.191,301,242,223
22991,1643.67,164.39,126.5,27.95,17.191,301,241,222
22992,1643.88,164.41,126.5,27.92,17.192999999999998,301,242,222
22993,1644.08,164.43,126.5,27.53,17.192,300,241,222
22994,1644.28,164.45,126.4,26.23,17.182000000000002,301,242,223
22995,1644.48,164.47,126.3,25.54,17.177,301,242,223
22996,1644.68,164.49,126.5,24.97,17.16,300,242,223
22997,1644.89,164.51,126.4,24.29,17.13,300,242,223
22998,1645.09,164.53,126.4,22.78,17.111,300,242,223
22999,1645.29,164.55,126.4,22.05,17.08,300,242,223
23000,1645.49,164.57,126.4,21.28,17.06,300,242,223
23001,1645.69,164.59,126.3,19.9,17.026,300,242,223
23002,1645.9,164.61,126.3,19.14,17.000999999999998,300,242,223
23003,1646.1,164.63,126.3,18.49,16.983,300,242,223
23004,1646.3,164.65,126.3,17.43,16.933,300,242,223
23005,1646.5,164.67,126.4,16.86,16.901,300,243,223
23006,1646.7,164.69,126.3,16.45,16.873,299,243,224
23007,1646.91,164.71,126.3,16.12,16.866,299,243,223
23008,1647.11,164.73,126.2,15.22,16.833,300,243,224
23009,1647.31,164.75,126.2,15.12,16.825,299,243,224
23010,1647.51,164.77,126.2,14.93,16.8,299,244,224
23011,1647.71,164.79,126.2,14.71,16.774,299,243,224
23012,1647.92,164.81,126.2,14.61,16.777,300,243,224
23013,1648.12,164.83,126.1,14.62,16.774,299,244,224
23014,1648.32,164.85,126.2,14.62,16.77,299,244,224
23015,1648.52,164.88,126.2,14.59,16.777,299,244,224
23016,1648.72,164.9,126.2,14.67,16.772000000000002,299,243,224
23017,1648.93,164.92,126.3,14.7,16.781,299,244,224
23018,1649.13,164.94,126.2,15.69,16.785999999999998,300,244,224
23019,1649.33,164.96,126.2,16.18,16.792,300,243,224
23020,1649.53,164.98,126.2,16.75,16.813,299,244,224
23021,1649.73,165.0,126.3,18.13,16.861,300,244,224
23022,1649.94,165.02,126.3,18.85,16.884,300,243,224
23023,1650.14,165.04,126.3,19.69,16.923,299,244,224
23024,1650.34,165.06,126.3,20.49,16.949,300,244,224
23025,1650.54,165.08,126.3,22.08,17.006,300,243,223
23026,1650.74,165.1,126.4,22.91,17.035,300,243,223
23027,1650.95,165.12,126.4,23.62,17.058,300,243,224
23028,1651.15,165.14,126.4,25.07,17.105999999999998,300,243,223
23029,1651.35,165.16,126.4,25.54,17.119,300,242,223
23030,1651.55,165.18,126.4,26.19,17.133,300,242,223
23031,1651.75,165.2,126.4,26.71,17.154,300,243,223
23032,1651.96,165.22,126.5,27.31,17.184,300,242,223
23033,1652.16,165.24,126.4,27.67,17.195,300,242,223
23034,1652.36,165.26,126.4,27.94,17.195999999999998,301,242,223
23035,1652.56,165.28,126.4,28.14,17.208,300,242,223
23036,1652.76,165.3,126.5,28.28,17.215999999999998,301,242,222
23037,1652.97,165.32,126.5,28.29,17.215,301,242,222
23038,1653.17,165.34,126.5,28.22,17.22,300,242,222
23039,1653.37,165.36,126.5,28.16,17.218,301,242,223
23040,1653.57,165.38,126.5,28.11,17.223,300,241,223
23041,1653.77,165.4,126.5,28.11,17.221,300,241,223
23042,1653.98,165.42,126.5,27.59,17.215999999999998,301,241,223
23043,1654.18,165.44,126.5,26.76,17.22,300,242,223
23044,1654.38,165.46,126.5,26.09,17.206,300,242,222
23045,1654.58,165.48,126.5,25.06,17.192,300,241,223
23046,1654.78,165.5,126.4,24.23,17.18,300,242,223
23047,1654.99,165.52,126.4,23.49,17.147000000000002,300,242,223
23048,1655.19,165.54,126.5,22.89,17.135,300,242,223
23049,1655.39,165.56,126.4,21.31,17.093,300,242,223
23050,1655.59,165.58,126.4,20.59,17.079,300,242,222
23051,1655.79,165.6,126.4,19.89,17.052,300,242,223
23052,1656.0,165.62,126.3,18.55,17.007,300,243,223
23053,1656.2,165.64,126.3,17.87,16.986,300,243,223
23054,1656.4,165.66,126.4,17.35,16.955,300,243,223
23055,1656.6,165.68,126.4,16.89,16.942999999999998,300,243,223
23056,1656.8,165.7,126.3,16.01,16.893,299,243,223
23057,1657.01,165.72,126.3,15.72,16.873,300,243,223
23058,1657.21,165.74,126.3,15.41,16.86,299,243,224
23059,1657.41,165.76,126.2,14.89,16.826,299,243,224
23060,1657.61,165.78,126.3,14.7,16.817999999999998,299,243,224
23061,1657.81,165.8,126.3,14.6,16.822,299,243,224
23062,1658.02,165.82,126.3,14.59,16.804000000000002,299,244,224
23063,1658.22,165.84,126.2,14.49,16.804000000000002,299,243,224
23064,1658.42,165.87,126.2,14.52,16.802,299,244,225
23065,1658.62,165.89,126.3,14.7,16.805999999999997,299,243,224
23066,1658.82,165.91,126.3,14.73,16.805,299,243,224
23067,1659.03,165.93,126.2,15.1,16.812,300,243,224
23068,1659.23,165.95,126.2,15.63,16.816,300,244,224
23069,1659.43,165.97,126.2,16.76,16.845,299,244,224
23070,1659.63,165.99,126.3,17.43,16.87,300,243,224
23071,1659.83,166.01,126.3,18.07,16.89,300,244,224
23072,1660.04,166.03,126.4,18.86,16.926,300,243,224
23073,1660.24,166.05,126.4,20.56,16.99,300,243,224
23074,1660.44,166.07,126.3,21.28,17.002,300,243,224
23075,1660.64,166.09,126.4,22.13,17.039,300,243,224
23076,1660.84,166.11,126.4,23.7,17.093,300,243,224
23077,1661.05,166.13,126.4,24.39,17.114,300,242,224
23078,1661.25,166.15,126.5,24.9,17.146,300,242,223
23079,1661.45,166.17,126.5,26.05,17.173,300,242,223
23080,1661.65,166.19,126.4,26.63,17.182000000000002,300,243,223
23081,1661.85,166.21,126.4,27.05,17.195,300,242,223
23082,1662.06,166.23,126.4,27.38,17.203,301,242,223
23083,1662.26,166.25,126.5,27.92,17.224,300,242,222
23084,1662.46,166.27,126.5,28.07,17.230999999999998,300,242,222
23085,1662.66,166.29,126.5,28.19,17.24,301,242,222
23086,1662.86,166.31,126.5,28.25,17.244,300,242,222
23087,1663.07,166.33,126.6,28.21,17.25,300,242,223
23088,1663.27,166.35,126.4,28.16,17.252,300,242,222
23089,1663.47,166.37,126.5,28.09,17.258,301,242,223
23090,1663.67,166.39,126.4,28.1,17.242,301,241,222
23091,1663.87,166.41,126.5,27.96,17.255,300,242,222
23092,1664.08,166.43,126.5,27.59,17.25,300,241,222
23093,1664.28,166.45,126.5,26.07,17.24,301,242,222
23094,1664.48,166.47,126.5,25.52,17.233,301,241,222
23095,1664.68,166.49,126.5,24.95,17.214000000000002,300,241,223
23096,1664.88,166.51,126.5,24.22,17.199,300,242,222
23097,1665.09,166.53,126.4,22.79,17.166,300,242,222
23098,1665.29,166.55,126.4,21.93,17.141,300,242,223
23099,1665.49,166.57,126.5,21.29,17.12,300,242,223
23100,1665.69,166.59,126.5,19.95,17.082,300,242,223
23101,1665.89,166.61,126.5,19.16,17.06,299,242,223
23102,1666.1,166.63,126.4,18.53,17.038,299,242,223
23103,1666.3,166.65,126.5,17.41,16.988,299,243,223
23104,1666.5,166.67,126.3,16.98,16.963,299,243,223
23105,1666.7,166.69,126.3,16.48,16.942999999999998,299,243,223
23106,1666.9,166.71,126.3,16.08,16.923,300,242,224
23107,1667.11,166.73,126.3,15.42,16.893,299,244,224
23108,1667.31,166.75,126.3,15.05,16.877,299,243,224
23109,1667.51,166.77,126.3,14.99,16.861,299,243,224
23110,1667.71,166.79,126.3,14.68,16.842,299,243,224
23111,1667.91,166.81,126.3,14.6,16.843,299,243,224
23112,1668.12,166.83,126.3,14.58,16.837,300,243,224
23113,1668.32,166.86,126.2,14.54,16.836,299,243,224
23114,1668.52,166.88,126.2,14.61,16.824,299,244,224
23115,1668.72,166.9,126.3,14.65,16.832,299,243,224
23116,1668.92,166.92,126.2,14.68,16.84,299,244,224
23117,1669.13,166.94,126.2,15.67,16.845,299,243,225
23118,1669.33,166.96,126.3,16.17,16.858,299,244,225
23119,1669.53,166.98,126.3,16.74,16.875,299,244,225
23120,1669.73,167.0,126.3,18.28,16.922,299,244,224
23121,1669.93,167.02,126.4,19.01,16.945999999999998,300,243,224
23122,1670.14,167.04,126.4,19.74,16.976,300,243,224
23123,1670.34,167.06,126.4,20.46,17.012999999999998,300,243,224
23124,1670.54,167.08,126.4,22.05,17.072,300,243,224
23125,1670.74,167.1,126.3,22.84,17.101,299,243,224
23126,1670.94,167.12,126.4,23.58,17.129,300,243,224
23127,1671.15,167.14,126.4,24.97,17.160999999999998,300,243,223
23128,1671.35,167.16,126.5,25.66,17.184,300,242,223
23129,1671.55,167.18,126.5,26.16,17.2,300,242,223
23130,1671.75,167.2,126.5,26.63,17.21,300,242,223
23131,1671.95,167.22,126.5,27.4,17.230999999999998,300,242,223
23132,1672.16,167.24,126.5,27.66,17.248,300,242,223
23133,1672.36,167.26,126.5,27.93,17.253,301,242,222
23134,1672.56,167.28,126.5,28.19,17.261,301,242,222
23135,1672.76,167.3,126.5,28.23,17.271,301,242,223
23136,1672.96,167.32,126.6,28.29,17.279,300,241,223
23137,1673.17,167.34,126.6,28.36,17.277,300,241,223
23138,1673.37,167.36,126.5,28.19,17.285,300,242,222
23139,1673.57,167.38,126.6,28.1,17.274,301,242,223
23140,1673.77,167.4,126.7,28.11,17.279,300,241,222
23141,1673.97,167.42,126.5,27.57,17.278,300,242,223
23142,1674.18,167.44,126.5,26.77,17.276,300,242,223
23143,1674.38,167.46,126.6,26.18,17.273,300,242,222
23144,1674.58,167.48,126.5,24.95,17.253,300,242,223
23145,1674.78,167.5,126.5,24.26,17.23,300,242,223
23146,1674.98,167.52,126.6,23.62,17.22,300,242,223
23147,1675.19,167.54,126.6,22.79,17.198,300,242,223
23148,1675.39,167.56,126.4,21.29,17.156,300,241,223
23149,1675.59,167.58,126.5,20.61,17.131,300,242,223
23150,1675.79,167.6,126.5,19.89,17.112000000000002,300,242,223
23151,1675.99,167.62,126.4,18.56,17.063,300,242,223
23152,1676.2,167.64,126.5,18.05,17.048,299,242,223
23153,1676.4,167.66,126.4,17.56,17.012999999999998,300,242,223
23154,1676.6,167.68,126.4,16.9,16.995,300,242,223
23155,1676.8,167.7,126.4,16.07,16.96,299,243,224
23156,1677.0,167.72,126.4,15.72,16.942,299,243,223
23157,1677.21,167.74,126.3,15.37,16.921,299,244,224
23158,1677.41,167.76,126.3,14.92,16.894000000000002,299,243,224
23159,1677.61,167.78,126.3,14.83,16.882,299,243,224
23160,1677.81,167.8,126.3,14.6,16.878,299,244,224
23161,1678.01,167.82,126.3,14.56,16.869,299,243,224
23162,1678.22,167.85,126.3,14.57,16.864,299,243,224
23163,1678.42,167.87,126.3,14.65,16.858,299,243,224
23164,1678.62,167.89,126.3,14.63,16.863,299,244,225
23165,1678.82,167.91,126.3,14.72,16.862000000000002,299,243,224
23166,1679.02,167.93,126.3,15.04,16.868,299,244,224
23167,1679.23,167.95,126.3,15.72,16.875,300,243,224
23168,1679.43,167.97,126.3,16.69,16.9,300,243,224
23169,1679.63,167.99,126.3,17.31,16.92,299,243,224
23170,1679.83,168.01,126.3,18.07,16.954,299,244,224
23171,1680.03,168.03,126.4,18.94,16.976,300,243,224
23172,1680.24,168.05,126.4,20.53,17.042,300,243,224
23173,1680.44,168.07,126.4,21.38,17.069000000000003,300,243,224
23174,1680.64,168.09,126.4,22.07,17.099,300,243,224
23175,1680.84,168.11,126.4,23.55,17.160999999999998,300,242,223
23176,1681.04,168.13,126.5,24.43,17.167,300,242,223
23177,1681.25,168.15,126.5,24.96,17.19,300,243,224
23178,1681.45,168.17,126.5,25.67,17.212,300,242,224
23179,1681.65,168.19,126.6,26.63,17.247,300,242,223
23180,1681.85,168.21,126.6,27.07,17.26,300,242,223
23181,1682.05,168.23,126.5,27.38,17.269000000000002,300,242,223
23182,1682.26,168.25,126.6,27.83,17.285999999999998,301,242,223
23183,1682.46,168.27,126.5,28.08,17.291,301,242,223
23184,1682.66,168.29,126.6,28.38,17.29,300,241,223
23185,1682.86,168.31,126.5,28.27,17.305,300,242,222
23186,1683.06,168.33,126.5,28.23,17.313,300,242,222
23187,1683.27,168.35,126.6,28.32,17.307000000000002,301,242,223
23188,1683.47,168.37,126.6,28.18,17.315,301,241,223
23189,1683.67,168.39,126.6,27.97,17.317999999999998,301,242,222
23190,1683.87,168.41,126.6,27.92,17.315,301,241,223
23191,1684.07,168.43,126.5,27.6,17.307000000000002,300,242,223
23192,1684.28,168.45,126.6,26.22,17.303,301,241,223
23193,1684.48,168.47,126.5,25.71,17.294,301,241,222
23194,1684.68,168.49,126.6,24.95,17.274,300,241,223
23195,1684.88,168.51,126.6,24.29,17.259,300,242,223
23196,1685.08,168.53,126.5,22.87,17.233,300,242,222
23197,1685.29,168.55,126.5,22.06,17.205,300,242,223
23198,1685.49,168.57,126.5,21.38,17.184,300,242,223
23199,1685.69,168.59,126.5,19.88,17.134,300,242,223
23200,1685.89,168.61,126.5,19.23,17.123,300,242,223
23201,1686.09,168.63,126.4,18.61,17.099,299,242,223
23202,1686.3,168.65,126.4,17.45,17.054000000000002,299,243,223
23203,1686.5,168.67,126.4,16.92,17.025,299,243,223
23204,1686.7,168.69,126.4,16.48,17.008,299,242,224
23205,1686.9,168.71,126.4,16.17,16.99,299,243,224
23206,1687.1,168.73,126.4,15.41,16.956,299,243,224
23207,1687.31,168.75,126.4,15.17,16.938,300,243,224
23208,1687.51,168.77,126.4,15.0,16.92,299,243,224
23209,1687.71,168.79,126.3,14.65,16.912,300,244,224
23210,1687.91,168.81,126.4,14.58,16.899,299,243,224
23211,1688.11,168.84,126.3,14.66,16.892,299,244,224
23212,1688.32,168.86,126.4,14.57,16.901,299,243,224
23213,1688.52,168.88,126.3,14.69,16.889,299,243,224
23214,1688.72,168.9,126.3,14.64,16.899,299,243,224
23215,1688.92,168.92,126.3,14.64,16.893,300,243,224
23216,1689.12,168.94,126.3,15.64,16.904,300,244,225
23217,1689.33,168.96,126.3,16.22,16.913,299,243,224
23218,1689.53,168.98,126.3,16.71,16.935,299,244,225
23219,1689.73,169.0,126.4,18.13,16.983,300,244,225
23220,1689.93,169.02,126.4,18.88,17.014,300,243,224
23221,1690.13,169.04,126.4,19.7,17.043,300,244,224
23222,1690.34,169.06,126.4,20.4,17.069000000000003,299,243,224
23223,1690.54,169.08,126.5,22.12,17.128,300,243,224
23224,1690.74,169.1,126.4,22.92,17.155,300,243,224
23225,1690.94,169.12,126.5,23.63,17.176,300,243,224
