时间,振次,轴位移,力,变形,围压,孔压,反压
535.91,53.59,154.4,18.34,14.880999999999998,298,239,220
536.11,53.62,154.4,17.35,14.833,298,240,220
536.31,53.64,154.3,16.5,14.767000000000001,298,241,221
536.51,53.66,154.2,14.79,14.654000000000002,297,242,222
536.71,53.68,154.2,14.02,14.591,297,242,223
536.92,53.7,154.1,13.32,14.524000000000001,297,243,224
537.12,53.72,154.1,12.59,14.453,298,244,225
537.32,53.74,154.0,11.7,14.321,297,246,226
537.52,53.76,154.0,11.31,14.265,297,247,227
537.72,53.78,153.9,11.08,14.19,297,247,228
537.93,53.8,153.9,10.55,14.109000000000002,298,249,228
538.13,53.82,153.9,10.43,14.077,297,249,229
538.33,53.84,153.9,10.44,14.062000000000001,297,249,229
538.53,53.86,153.8,10.45,14.059000000000001,299,250,230
538.73,53.88,153.8,10.53,14.045,299,250,230
538.94,53.9,153.8,10.66,14.046,298,250,230
539.14,53.92,153.8,11.04,14.049000000000001,299,250,230
539.34,53.94,153.9,12.64,14.097000000000001,300,250,231
539.54,53.96,153.8,13.16,14.132,299,250,231
539.74,53.98,153.9,14.1,14.192,299,250,230
539.95,54.0,154.0,16.09,14.349,300,250,231
540.15,54.02,154.0,17.08,14.446,300,250,230
540.35,54.04,154.1,18.5,14.547,299,249,229
540.55,54.06,154.2,19.98,14.647,300,248,228
540.75,54.08,154.3,23.17,14.828,302,246,227
540.96,54.1,154.4,24.6,14.905,302,245,226
541.16,54.12,154.4,26.01,14.981,301,244,225
541.36,54.14,154.5,28.27,15.103,303,243,224
541.56,54.16,154.5,29.32,15.154000000000002,302,243,223
541.76,54.18,154.5,30.18,15.203,302,241,222
541.97,54.2,154.6,30.84,15.253,301,241,221
542.17,54.22,154.7,32.06,15.334000000000001,302,240,221
542.37,54.24,154.8,32.39,15.362,302,240,220
542.57,54.26,154.8,32.57,15.418,301,239,219
542.77,54.28,154.8,33.1,15.474,302,238,219
542.98,54.3,154.8,33.04,15.497,302,238,218
543.18,54.32,154.9,32.89,15.515,301,237,218
543.38,54.34,154.9,32.6,15.536,300,237,218
543.58,54.36,154.8,32.47,15.545,301,237,219
543.78,54.38,154.8,32.17,15.543,301,237,218
543.99,54.4,154.9,31.86,15.552,300,237,218
544.19,54.42,154.9,31.27,15.54,300,237,218
544.39,54.44,154.8,29.98,15.544,300,237,218
544.59,54.46,154.9,28.83,15.527000000000001,300,237,218
544.79,54.48,154.9,26.95,15.498,299,237,219
545.0,54.5,154.9,25.64,15.462,300,238,219
545.2,54.52,154.8,24.33,15.43,299,237,219
545.4,54.54,154.8,23.06,15.399000000000001,299,237,219
545.6,54.56,154.8,20.73,15.323,299,239,219
545.8,54.58,154.7,19.63,15.279000000000002,298,239,220
546.01,54.61,154.7,18.47,15.238,298,239,221
546.21,54.63,154.7,16.51,15.138,298,240,221
546.41,54.65,154.6,15.62,15.085999999999999,298,241,222
546.61,54.67,154.6,14.86,15.027000000000001,297,242,222
546.81,54.69,154.5,13.31,14.890999999999998,297,244,224
547.02,54.71,154.5,12.69,14.821,298,244,225
547.22,54.73,154.4,12.24,14.759,297,245,226
547.42,54.75,154.3,11.73,14.68,298,246,227
547.62,54.77,154.2,10.98,14.568,297,248,228
547.82,54.79,154.3,10.75,14.514000000000001,298,249,228
548.03,54.81,154.2,10.67,14.477,298,249,229
548.23,54.83,154.2,10.39,14.425999999999998,297,250,230
548.43,54.85,154.2,10.6,14.413,298,249,230
548.63,54.87,154.2,10.58,14.413,299,250,230
548.83,54.89,154.2,10.57,14.413,299,250,231
549.04,54.91,154.2,10.97,14.412,298,250,230
549.24,54.93,154.2,11.93,14.439,299,250,231
549.44,54.95,154.2,12.68,14.457,299,251,231
549.64,54.97,154.2,14.16,14.558,299,250,231
549.84,54.99,154.3,15.03,14.632,299,250,230
550.05,55.01,154.3,16.13,14.707,299,250,231
550.25,55.03,154.4,17.18,14.821,300,250,230
550.45,55.05,154.6,20.03,15.011,301,248,228
550.65,55.07,154.6,21.49,15.097000000000001,301,246,227
550.85,55.09,154.7,23.21,15.195,302,246,226
551.06,55.11,154.8,26.01,15.339,301,245,225
551.26,55.13,154.8,27.3,15.408,302,244,224
551.46,55.15,154.8,28.23,15.472000000000001,303,243,224
551.66,55.17,154.9,30.19,15.568,302,241,223
551.86,55.19,154.9,30.8,15.622,302,241,222
552.07,55.21,154.9,31.53,15.663,302,240,221
552.27,55.23,154.9,32.03,15.708,302,240,221
552.47,55.25,155.1,32.62,15.774000000000001,301,239,220
552.67,55.27,155.1,32.9,15.809000000000001,301,238,219
552.87,55.29,155.2,32.96,15.84,301,238,219
553.08,55.31,155.2,33.04,15.88,302,237,219
553.28,55.33,155.2,32.63,15.886,300,237,218
553.48,55.35,155.2,32.51,15.895,300,237,218
553.68,55.37,155.2,32.44,15.897,301,237,219
553.88,55.39,155.2,31.96,15.913,301,237,218
554.09,55.41,155.2,31.61,15.911,300,237,218
554.29,55.43,155.3,31.24,15.914000000000001,300,236,218
554.49,55.45,155.3,28.93,15.886,300,237,218
554.69,55.47,155.2,28.02,15.878,300,237,218
554.89,55.49,155.2,26.74,15.855,299,238,219
555.1,55.51,155.2,24.34,15.798,299,238,219
555.3,55.53,155.1,23.14,15.77,299,238,219
555.5,55.55,155.1,21.87,15.73,299,238,219
555.7,55.57,155.2,20.66,15.69,298,238,220
555.9,55.6,155.0,18.36,15.609000000000002,298,239,221
556.11,55.62,155.1,17.35,15.542,298,240,221
556.31,55.64,155.0,16.33,15.505999999999998,298,240,221
556.51,55.66,154.9,14.92,15.384,297,242,222
556.71,55.68,154.9,13.98,15.311,297,243,224
556.91,55.7,154.8,13.37,15.26,297,244,224
557.12,55.72,154.8,12.65,15.179,297,244,225
557.32,55.74,154.7,11.8,15.044,297,247,226
557.52,55.76,154.6,11.28,14.974,297,247,227
557.72,55.78,154.7,10.93,14.907,297,247,228
557.92,55.8,154.6,10.59,14.837,298,249,229
558.13,55.82,154.6,10.63,14.802,298,250,230
558.33,55.84,154.5,10.43,14.790999999999999,297,249,230
558.53,55.86,154.4,10.39,14.774000000000001,298,249,229
558.73,55.88,154.5,10.6,14.779000000000002,299,250,230
558.93,55.9,154.5,10.73,14.779000000000002,299,250,231
559.14,55.92,154.5,10.96,14.779000000000002,299,250,230
559.34,55.94,154.5,12.62,14.817,299,250,231
559.54,55.96,154.5,13.36,14.857000000000001,299,251,231
559.74,55.98,154.6,14.18,14.918,300,251,231
559.94,56.0,154.7,15.97,15.072000000000001,299,250,230
560.15,56.02,154.8,17.31,15.181,300,249,230
560.35,56.04,154.9,18.63,15.267000000000001,300,249,229
560.55,56.06,154.9,20.02,15.38,300,248,228
560.75,56.08,155.0,23.19,15.564,302,246,226
560.95,56.1,155.1,24.59,15.636,301,245,225
561.16,56.12,155.1,26.03,15.709000000000001,302,244,225
561.36,56.14,155.2,28.36,15.824000000000002,302,242,223
561.56,56.16,155.3,29.45,15.872,302,242,223
561.76,56.18,155.3,30.21,15.929,302,242,222
561.96,56.2,155.4,31.45,16.022000000000002,302,241,221
562.17,56.22,155.3,32.07,16.062,302,239,221
562.37,56.24,155.4,32.45,16.101,301,239,220
562.57,56.26,155.4,32.72,16.136,302,239,220
562.77,56.28,155.5,32.97,16.202,301,238,219
562.97,56.3,155.5,33.09,16.227999999999998,301,238,219
563.18,56.32,155.6,32.93,16.232,301,238,218
563.38,56.34,155.6,32.69,16.268,300,238,218
563.58,56.36,155.5,32.29,16.262999999999998,300,237,219
563.78,56.38,155.5,32.06,16.262999999999998,300,237,218
563.98,56.4,155.6,31.92,16.273,300,237,219
564.19,56.42,155.6,31.16,16.277,300,237,218
564.39,56.44,155.5,30.0,16.258,299,237,218
564.59,56.46,155.6,29.01,16.258,299,237,218
564.79,56.48,155.5,26.66,16.229,299,238,219
564.99,56.5,155.5,25.61,16.195,299,238,219
565.2,56.52,155.5,24.26,16.164,299,238,218
565.4,56.54,155.5,23.02,16.125999999999998,299,238,219
565.6,56.56,155.4,20.59,16.047,299,239,219
565.8,56.59,155.4,19.61,16.016,298,239,220
566.0,56.61,155.4,18.45,15.968,298,239,220
566.21,56.63,155.3,16.47,15.857000000000001,298,241,221
566.41,56.65,155.3,15.59,15.8,297,241,222
566.61,56.67,155.3,14.81,15.753,297,242,223
566.81,56.69,155.2,13.24,15.609000000000002,297,244,224
567.01,56.71,155.1,12.67,15.547,297,245,225
567.22,56.73,155.0,12.13,15.475,297,245,226
567.42,56.75,155.1,11.52,15.421,297,246,226
567.62,56.77,155.0,11.1,15.282,298,248,229
567.82,56.79,154.9,10.69,15.234000000000002,297,248,228
568.02,56.81,154.9,10.51,15.193,297,249,229
568.23,56.83,154.8,10.5,15.15,298,250,231
568.43,56.85,154.8,10.48,15.138,298,250,230
568.63,56.87,154.8,10.54,15.140999999999998,298,250,230
568.83,56.89,154.8,10.66,15.148,298,250,230
569.03,56.91,154.9,11.05,15.145,299,251,231
569.24,56.93,154.8,11.96,15.145999999999999,299,250,231
569.44,56.95,154.9,12.62,15.175,298,250,230
569.64,56.97,154.9,14.25,15.285,299,251,231
569.84,56.99,154.9,15.09,15.36,300,251,231
570.04,57.01,155.0,16.04,15.437000000000001,300,251,231
570.25,57.03,155.1,17.17,15.515999999999998,300,249,230
570.45,57.05,155.2,20.1,15.734000000000002,301,248,229
570.65,57.07,155.3,21.62,15.839,301,247,227
570.85,57.09,155.3,23.07,15.921,302,246,227
571.05,57.11,155.4,26.0,16.079,302,245,225
571.26,57.13,155.5,27.24,16.133,302,244,225
571.46,57.15,155.5,28.29,16.199,302,243,224
571.66,57.17,155.6,30.26,16.283,301,241,223
571.86,57.19,155.6,30.87,16.339000000000002,302,241,222
572.06,57.21,155.6,31.55,16.383,302,241,222
572.27,57.23,155.7,31.9,16.427,302,240,221
572.47,57.25,155.8,32.53,16.505,301,239,220
572.67,57.27,155.8,32.98,16.545,302,239,220
572.87,57.29,155.8,33.01,16.57,301,238,219
573.07,57.31,155.8,32.89,16.605,301,237,218
573.28,57.33,155.8,32.84,16.636,301,237,219
573.48,57.35,155.8,32.65,16.621,301,237,218
573.68,57.37,155.9,32.5,16.64,301,238,218
573.88,57.39,155.8,31.89,16.632,300,237,218
574.08,57.41,155.9,31.74,16.634,300,237,218
574.29,57.43,155.9,31.21,16.648,300,237,219
574.49,57.45,155.9,28.98,16.622,299,237,218
574.69,57.47,155.9,28.12,16.604,299,238,219
574.89,57.49,155.8,26.75,16.586,300,238,219
575.09,57.51,155.8,24.32,16.53,299,238,219
575.3,57.53,155.8,23.05,16.49,299,238,219
575.5,57.55,155.8,21.88,16.461,299,239,219
575.7,57.58,155.8,20.68,16.424,298,239,219
575.9,57.6,155.8,18.45,16.332,297,240,220
576.1,57.62,155.7,17.4,16.273,298,240,221
576.31,57.64,155.6,16.4,16.219,298,241,222
576.51,57.66,155.6,14.72,16.109,297,242,223
576.71,57.68,155.5,14.07,16.045,297,243,223
576.91,57.7,155.5,13.33,15.966,297,243,224
577.11,57.72,155.5,12.73,15.9,297,245,225
577.32,57.74,155.4,11.75,15.77,297,246,226
577.52,57.76,155.4,11.24,15.712,298,247,228
577.72,57.78,155.3,11.0,15.65,298,248,228
577.92,57.8,155.2,10.62,15.558,297,249,229
578.12,57.82,155.2,10.47,15.53,297,249,229
578.33,57.84,155.2,10.45,15.511,297,249,230
578.53,57.86,155.2,10.57,15.509,299,250,231
578.73,57.88,155.2,10.56,15.495,298,250,230
578.93,57.9,155.2,10.62,15.5,297,250,230
579.13,57.92,155.2,11.14,15.508,299,250,230
579.34,57.94,155.1,12.59,15.537,299,251,230
579.54,57.96,155.2,13.23,15.581,298,250,230
579.74,57.98,155.3,14.08,15.636,299,250,231
579.94,58.0,155.3,16.12,15.805,300,251,231
580.14,58.02,155.4,17.24,15.904000000000002,300,250,230
580.35,58.04,155.4,18.59,15.995999999999999,299,249,229
580.55,58.06,155.6,20.09,16.108,301,248,228
580.75,58.08,155.6,23.08,16.278,302,246,226
580.95,58.1,155.7,24.58,16.371,302,245,225
581.15,58.12,155.8,26.05,16.43,302,244,225
581.36,58.14,155.9,28.44,16.555999999999997,303,243,224
581.56,58.16,155.9,29.25,16.604,302,243,223
581.76,58.18,155.9,30.03,16.67,301,241,222
581.96,58.2,156.0,30.78,16.703,302,241,221
582.16,58.22,156.1,32.0,16.792,302,240,221
582.37,58.24,156.1,32.3,16.824,302,239,220
582.57,58.26,156.1,32.61,16.874000000000002,301,238,220
582.77,58.28,156.1,33.06,16.935,302,238,219
582.97,58.3,156.2,33.08,16.956,301,238,219
583.17,58.32,156.2,32.95,16.972,300,237,218
583.38,58.34,156.2,32.6,16.994,301,238,218
583.58,58.36,156.3,32.47,16.992,301,237,218
583.78,58.38,156.2,32.13,17.003,300,238,219
583.98,58.4,156.2,31.96,17.009,299,237,218
584.18,58.42,156.2,31.21,17.004,301,237,218
584.39,58.44,156.2,29.94,16.997,300,237,218
584.59,58.46,156.2,28.95,16.987000000000002,299,238,218
584.79,58.48,156.1,26.84,16.953,299,238,218
584.99,58.5,156.1,25.55,16.92,299,238,218
585.19,58.52,156.2,24.23,16.891,299,238,219
585.4,58.54,156.2,23.17,16.874000000000002,298,238,219
585.6,58.57,156.1,20.68,16.79,299,239,220
585.8,58.59,156.1,19.58,16.737000000000002,299,239,220
586.0,58.61,156.0,18.41,16.691,298,239,221
586.2,58.63,156.0,16.46,16.597,298,241,222
586.41,58.65,156.0,15.6,16.533,298,241,222
586.61,58.67,155.9,14.82,16.474,297,242,222
586.81,58.69,155.9,13.22,16.348,297,244,224
587.01,58.71,155.8,12.63,16.271,297,245,225
587.21,58.73,155.8,12.18,16.199,297,246,225
587.42,58.75,155.7,11.77,16.137,297,247,227
587.62,58.77,155.6,10.99,16.025,298,248,228
587.82,58.79,155.6,10.72,15.96,298,249,229
588.02,58.81,155.5,10.55,15.915999999999999,298,249,229
588.22,58.83,155.6,10.5,15.884,297,250,230
588.43,58.85,155.5,10.54,15.87,298,250,230
588.63,58.87,155.6,10.53,15.876,299,250,230
588.83,58.89,155.5,10.63,15.862,299,250,231
589.03,58.91,155.5,11.0,15.860999999999999,299,250,231
589.23,58.93,155.6,12.0,15.873,299,251,230
589.44,58.95,155.6,12.8,15.905999999999999,300,251,231
589.64,58.97,155.6,14.01,16.026,299,251,231
589.84,58.99,155.6,15.06,16.086,299,250,231
590.04,59.01,155.7,16.12,16.164,300,250,230
590.24,59.03,155.8,18.61,16.365,300,249,229
590.45,59.05,155.9,19.99,16.47,301,248,229
590.65,59.07,155.9,21.61,16.572,301,247,228
590.85,59.09,156.0,23.15,16.649,302,246,227
591.05,59.11,156.1,25.88,16.801,302,244,225
591.25,59.13,156.2,27.21,16.858,302,244,224
591.46,59.15,156.2,28.38,16.922,302,243,224
591.66,59.17,156.2,30.21,17.022000000000002,302,242,223
591.86,59.19,156.3,30.86,17.073,302,242,222
592.06,59.21,156.3,31.48,17.108,302,241,221
592.26,59.23,156.3,32.07,17.160999999999998,302,240,222
592.47,59.25,156.4,32.65,17.233,301,239,220
592.67,59.27,156.4,32.83,17.265,301,238,219
592.87,59.29,156.5,32.96,17.288,301,239,219
593.07,59.31,156.6,33.08,17.337,301,238,220
593.27,59.33,156.5,32.77,17.338,300,238,219
593.48,59.35,156.6,32.47,17.358,300,237,218
593.68,59.37,156.5,32.2,17.362000000000002,302,238,219
593.88,59.39,156.6,31.84,17.361,300,237,218
594.08,59.41,156.6,31.47,17.373,300,237,219
594.28,59.43,156.6,31.27,17.367,300,237,219
594.49,59.45,156.5,28.92,17.354,300,238,218
594.69,59.47,156.5,27.99,17.336,300,238,219
594.89,59.49,156.5,26.73,17.312,299,238,219
595.09,59.51,156.4,24.32,17.253,300,238,219
595.29,59.53,156.5,22.97,17.215999999999998,299,238,219
595.5,59.56,156.5,21.78,17.188,298,238,220
595.7,59.58,156.4,20.61,17.149,298,239,219
595.9,59.6,156.4,18.5,17.042,298,240,221
596.1,59.62,156.4,17.52,17.004,298,240,221
596.3,59.64,156.3,16.36,16.953,297,241,222
596.51,59.66,156.2,14.76,16.838,297,242,223
596.71,59.68,156.3,13.96,16.766,297,243,224
596.91,59.7,156.2,13.29,16.703,297,244,224
597.11,59.72,156.1,12.06,16.562,297,246,226
597.31,59.74,156.0,11.6,16.511,297,246,227
597.52,59.76,156.0,11.34,16.436,298,247,227
597.72,59.78,156.0,10.96,16.37,297,248,229
597.92,59.8,155.9,10.73,16.284000000000002,298,249,229
598.12,59.82,155.9,10.47,16.255,298,250,229
598.32,59.84,155.9,10.45,16.232,298,250,231
598.53,59.86,155.9,10.49,16.217,298,250,231
598.73,59.88,155.9,10.56,16.224,299,250,231
598.93,59.9,155.9,10.63,16.237000000000002,299,251,231
599.13,59.92,155.8,11.06,16.234,299,251,231
599.33,59.94,155.9,12.77,16.272000000000002,299,250,231
599.54,59.96,155.9,13.29,16.317,299,251,231
599.74,59.98,155.9,14.3,16.378,300,251,231
599.94,60.0,156.0,16.05,16.537,299,250,231
600.14,60.02,156.1,17.23,16.623,300,250,230
600.34,60.04,156.2,18.63,16.729,300,249,229
600.55,60.06,156.2,20.07,16.831,301,248,228
600.75,60.08,156.4,23.14,17.012,301,246,227
600.95,60.1,156.4,24.6,17.082,302,245,226
601.15,60.12,156.4,26.09,17.163,303,245,225
601.35,60.14,156.5,28.3,17.281,302,243,224
601.56,60.16,156.6,29.35,17.335,302,242,223
601.76,60.18,156.6,30.28,17.386,302,242,223
601.96,60.2,156.7,31.55,17.465999999999998,302,241,222
602.16,60.22,156.7,32.01,17.511,301,240,221
602.36,60.24,156.8,32.46,17.551,301,239,220
602.57,60.26,156.8,32.69,17.581,301,239,220
602.77,60.28,156.8,32.97,17.641,301,238,220
