时间,振次,轴位移,力,变形,围压,孔压,反压
1586.1,158.49,170.8,26.57,-6.893,299,241,218
1586.31,158.52,170.8,25.17,-6.874,299,242,218
1586.51,158.54,170.7,23.81,-6.903,300,243,219
1586.71,158.56,170.7,21.09,-6.9,299,245,221
1586.91,158.58,170.6,19.94,-6.899,298,246,221
1587.11,158.6,170.4,18.75,-6.876,298,247,223
1587.32,158.62,170.5,16.76,-6.901,297,251,226
1587.52,158.64,170.4,15.99,-6.909,297,253,228
1587.72,158.66,170.2,14.96,-6.898,297,254,229
1587.92,158.68,170.0,14.43,-6.91,296,256,232
1588.12,158.7,169.7,13.36,-6.894,298,262,236
1588.33,158.72,169.6,12.88,-6.881,297,264,239
1588.53,158.74,169.3,12.74,-6.894,297,267,241
1588.73,158.76,168.9,12.1,-6.898,297,270,243
1588.93,158.78,168.7,12.22,-6.881,298,272,246
1589.13,158.8,168.5,11.82,-6.886,298,273,247
1589.34,158.82,168.1,11.64,-6.888,296,274,248
1589.54,158.84,167.9,11.69,-6.877000000000001,298,275,248
1589.74,158.86,167.7,11.75,-6.894,299,275,249
1589.94,158.88,167.6,11.69,-6.874,300,275,249
1590.14,158.9,167.3,11.61,-6.89,299,274,248
1590.35,158.92,167.2,11.46,-6.898,298,274,248
1590.55,158.94,167.1,11.6,-6.894,298,275,248
1590.75,158.96,167.2,11.78,-6.907,299,276,249
1590.95,158.98,167.3,11.75,-6.9,298,275,248
1591.15,159.0,167.2,12.26,-6.914,298,276,250
1591.36,159.02,167.3,12.46,-6.914,299,277,252
1591.56,159.04,167.6,13.19,-6.922999999999999,299,280,254
1591.76,159.06,167.9,13.35,-6.928,300,280,254
1591.96,159.08,168.1,13.57,-6.93,299,280,254
1592.16,159.1,168.9,14.83,-6.914,300,279,253
1592.37,159.12,169.3,16.06,-6.91,302,276,249
1592.57,159.14,169.7,17.86,-6.934,302,272,245
1592.77,159.16,170.2,20.19,-6.903,302,266,240
1592.97,159.18,170.6,26.78,-6.896,303,253,229
1593.17,159.2,170.9,29.99,-6.904,303,250,225
1593.38,159.22,171.0,32.18,-6.9,304,248,223
1593.58,159.24,171.0,34.54,-6.891,303,245,220
1593.78,159.26,171.2,35.01,-6.916,302,244,219
1593.98,159.28,171.2,35.39,-6.916,301,242,218
1594.18,159.3,171.2,35.68,-6.895,303,242,218
1594.39,159.32,171.2,35.73,-6.901,303,241,217
1594.59,159.34,171.2,35.4,-6.912999999999999,300,241,217
1594.79,159.36,171.3,35.26,-6.922000000000001,301,241,217
1594.99,159.38,171.3,34.63,-6.894,301,241,217
1595.19,159.4,171.2,33.73,-6.885,301,241,216
1595.4,159.42,171.2,32.98,-6.885,299,241,217
1595.6,159.44,171.1,30.6,-6.882000000000001,300,240,217
1595.8,159.46,171.0,29.33,-6.915,300,241,217
1596.0,159.48,171.0,27.85,-6.89,300,241,217
1596.2,159.51,170.9,26.63,-6.882999999999999,298,242,217
1596.41,159.53,171.0,23.76,-6.899,299,243,218
1596.61,159.55,170.8,22.49,-6.8870000000000005,300,244,219
1596.81,159.57,170.8,21.04,-6.877999999999999,298,245,220
1597.01,159.59,170.8,18.99,-6.895,298,247,222
1597.21,159.61,170.6,17.86,-6.904,298,248,225
1597.42,159.63,170.6,16.73,-6.881,297,251,226
1597.62,159.65,170.2,14.82,-6.894,296,255,230
1597.82,159.67,170.2,14.37,-6.882000000000001,297,256,233
1598.02,159.69,170.2,13.89,-6.891,297,260,234
1598.22,159.71,169.9,13.42,-6.888999999999999,297,263,237
1598.43,159.73,169.3,12.68,-6.888,297,266,241
1598.63,159.75,169.2,12.26,-6.876,296,269,242
1598.83,159.77,169.2,12.07,-6.871,296,269,246
1599.03,159.79,168.7,12.1,-6.882999999999999,297,273,247
1599.23,159.81,168.5,11.84,-6.895,298,273,248
1599.44,159.83,168.2,11.84,-6.894,297,274,247
1599.64,159.85,168.1,11.76,-6.9239999999999995,298,274,247
1599.84,159.87,167.7,11.54,-6.8839999999999995,299,275,249
1600.04,159.89,167.6,11.49,-6.882999999999999,300,275,248
